Yr Mo Dy   RPT   VAL   ROS   KIL   SHA   BIR   DUB   CLA   MUL   CLO   BEL   MAL
73  1 31 15.25 14.46  8.21  5.13 11.46  7.41 11.08  8.38  8.46  7.12 12.96 11.00
73  2  1 14.79 12.33  6.67  6.67 10.37  6.58  8.00  6.34  8.75  6.08  9.92  9.38
73  2  2  4.00  3.54  4.29  1.63  2.62  0.37  4.25  2.58  3.92  2.96  6.21  6.79
73  2  3 12.71 12.17  7.96  4.79  8.17  7.08  6.34  7.87  6.79  8.21 17.96 13.37
73  2  4 17.88 13.08 12.75  6.21 10.37  7.33  9.67  9.33  8.50 10.54 14.88 17.92
73  2  5 10.54 10.54  8.46  5.00 10.08  7.38 13.42  8.38 11.12  9.50 17.04 20.62
73  2  6 12.83 12.92 11.67  8.33 16.29 12.21 20.08 11.63 17.50 14.96 19.58 27.08
73  2  7 17.21 13.00 15.92  7.92 12.79  9.13 12.71  7.71 11.46 11.17 16.42 22.46
73  2  8 13.70 10.37  9.54  5.21  9.75  5.79  8.79  6.50  8.92  7.41 11.08 15.29
73  2  9 17.92 16.38 12.29 10.13 11.17  9.04 14.09  9.96 13.13  9.25 18.25 20.83
73  2 10 18.46 17.67 13.67 10.58 15.75 10.29 14.71 12.83 16.00 14.09 18.46 27.71
73  2 11 16.96 18.75 12.29 11.04 19.12 13.00 18.50 14.92 16.79 14.46 23.09 27.04
73  2 12 28.01 28.16 17.58 16.08 28.62 18.58 24.21 22.67 23.63 19.67 30.63 35.75
73  2 13 21.25 22.50 13.17 10.50 20.21 11.71 16.88 15.79 16.54 15.21 26.16 28.42
73  2 14 18.46 19.00 10.13  8.25 12.04  7.96 10.88  9.62 10.41  5.04 20.21 13.59
73  2 15 19.67 21.29 12.92  8.42 15.00  8.67  7.92  9.71  9.96  5.41 18.54 11.38
73  2 16 11.12  9.50  9.46  2.88  6.96  2.50  3.88  5.25  5.04  1.63 10.71 13.00
73  2 17 13.67  5.71  9.21  2.88 11.17  3.50  2.79  4.75  4.54  2.33  4.88  9.59
73  2 18  8.21  6.00  5.04  2.88  7.75  4.38  9.08  6.29  7.08  5.09 12.33 17.04
73  2 19 10.58  8.33  7.79  5.66  9.67  7.21 12.00  8.87 10.88  5.96 11.17 17.58
73  2 20  8.79  8.38  6.79  5.13  9.83  7.29 11.58  7.83 12.17  9.17 14.12 19.75
73  2 21 14.54 13.50 10.00  7.41 13.17  8.46 13.13  9.21 12.79 12.12 13.37 19.41
73  2 22 19.50 16.54 11.04 11.75 17.41 10.46 17.83 14.42 18.29 13.88 21.59 31.46
73  2 23 19.58 15.92 11.29 13.21 17.62 13.04 16.38 15.29 18.12 16.96 20.08 33.09
73  2 24 11.08  9.00 10.25  4.29  7.67  4.54  9.13  4.50  7.33  9.13  7.96 20.83
73  2 25  8.38 14.92  8.17  1.87  9.59  6.04  5.46  5.58  6.29  4.58 11.21 10.21
73  2 26 11.42  8.21  6.79  0.63  8.46  0.33  3.17  0.96  1.75  1.79  3.33  8.67
73  2 27 13.04 10.25 11.83  5.50  9.83  7.58  6.96  6.71  8.79  7.92 10.50 17.96
73  2 28  9.21  9.67  6.58  3.00  6.71  4.42  4.58  5.13  7.04  5.33  8.67 11.12
73  3  1 17.83 15.16 14.46  8.17 12.75 10.79 13.54 11.12 12.04 12.50 16.21 20.04
73  3  2 18.25 19.08 15.16  9.13 15.25 11.38 14.83 17.79 13.00 15.59 22.50 24.37
73  3  3 17.12  8.87 15.59  4.00  5.46  4.54  7.46  6.46  7.21  6.38 11.34 14.12
73  3  4 13.08  8.75 13.25  6.50  8.08  6.54  8.71  6.67  8.79  8.42 12.04 17.96
73  3  5  8.42 10.54  6.00  4.17  9.96  5.17  7.71  6.63  8.63  8.12 14.46 18.12
73  3  6 17.16 11.87 13.62  8.71 12.87  8.92 13.13  9.54 12.87 11.46 13.00 19.87
73  3  7  5.58  9.13  6.71  1.21  4.33  3.46  6.58  6.25  5.29  5.29 10.46 13.54
73  3  8 14.29 18.16  8.79  4.67 10.96  6.63  5.21  8.83  7.41  7.87 12.75 14.83
73  3  9 12.62 15.67  7.87  5.04 10.58  8.67  6.46  7.25  5.75  4.33  8.42 14.04
73  3 10 12.83 15.71  6.87  3.17 10.21  4.08  3.79  4.96  4.17  2.42  4.42  7.58
73  3 11 11.17 11.58  7.75  1.92  7.17  2.67  3.04  6.38  5.04  3.04  3.79  6.92
73  3 12  6.42  8.42 11.83  2.21  3.96  2.04  6.58  3.75  6.42  4.33  3.50  9.17
73  3 13  8.50  7.04  9.79  1.79  4.71  1.87  3.50  3.54  3.92  3.00  2.25  5.00
73  3 14  6.83  7.17 10.46  2.37  3.21  1.96  4.54  3.25  5.00  2.54  3.21  6.29
73  3 15  6.54  5.54  9.54  1.33  4.58  0.37  2.92  1.42  1.83  0.92  3.00  6.54
73  3 16  5.21  5.63  8.58  3.58  4.25  1.33  3.17  0.75  3.88  3.46  3.00 12.54
73  3 17  7.04  4.00  7.29  3.08  3.54  0.75  4.92  2.67  4.79  4.17  3.71 10.46
73  3 18  4.42  4.79  8.12  3.46  4.83  1.54  6.96  5.29  6.96  7.25  6.96 12.67
73  3 19  5.88  3.13  8.33  3.17  4.75  2.29  3.67  2.50  4.67  0.37  4.12  4.75
73  3 20  4.17  7.67  4.00  2.67  5.21  2.42  3.83  2.79  3.33  2.71  6.67  5.17
73  3 21  7.50 11.96  6.96  5.21  9.08  6.71  7.12  7.50  7.17  6.42 18.75 15.59
73  3 22 11.25 12.04 11.12  3.96  9.21  7.12  9.00 13.67  7.21 10.83 21.25 20.08
73  3 23 16.75 18.25 13.04 11.04 16.29 12.54  8.38 14.04 12.62 14.17 22.63 21.37
73  3 24 22.58 20.91 18.58 12.50 17.50 14.12 16.38 15.59 16.04 16.83 24.75 25.37
73  3 25 18.58 14.37 12.38  9.50 15.34  9.50 13.75 12.50 13.42 11.54 16.79 20.67
73  3 26 11.00 14.92  8.75  5.29 11.17  6.29  8.21  7.75  6.38  6.21 13.37 13.96
73  3 27 16.29 17.08 15.41 11.34 16.46 10.63 11.25 12.46 12.79 14.83 17.79 24.50
73  3 28 12.04  9.46 11.87  5.83  9.04  5.83  9.79  7.83  7.87  7.04 12.08 18.00
73  3 29 14.29 16.00 13.88  7.58 11.67 10.67 12.17 16.08 11.83 13.59 23.00 26.75
73  3 30 18.50 13.96 14.54 10.21 15.25 10.79 14.12 11.21 13.59 12.12 18.41 22.37
73  3 31 14.92 16.04 13.37 10.00 16.66 12.87 18.88 14.04 17.75 15.79 23.87 27.75
73  4  1 17.41 17.08 13.59  8.04 12.00 10.04 12.42 10.88 11.63 10.83 14.58 18.34
73  4  2 28.71 20.46 22.34 15.63 20.50 13.29 17.41 13.25 15.37 14.12 18.29 21.71
73  4  3 14.62 13.83 12.58  7.46 10.46  9.46 12.21 10.50 10.08 10.54 18.58 19.95
73  4  4 19.62 18.84 20.41 11.67 18.34 14.79 21.54 15.67 18.91 16.83 22.42 28.16
73  4  5 12.17 14.21 10.79  8.54 13.67 11.71 17.00 17.62 16.66 15.29 22.25 28.21
73  4  6 20.21 15.92 14.50 11.12 17.67 13.88 18.08 14.54 17.96 16.92 21.17 28.16
73  4  7 16.71 10.92 14.83  7.79  8.87  8.92 11.46  7.83 10.08 10.54 14.21 22.00
73  4  8 19.00 14.58 18.54  9.46  9.29  9.67 12.04  9.33 10.21 11.12 14.88 21.25
73  4  9 11.46  7.08 10.34  6.21  7.41  3.46  8.00  4.38  5.66  3.63  8.63  7.96
73  4 10 13.75 13.83  8.12  5.54  9.59  6.87  9.00  8.63  9.21  8.63 13.17 15.96
73  4 11 19.21 15.37 11.75  9.87 10.58  9.83 10.04 11.42 10.63 11.75 13.96 15.75
73  4 12 19.75 14.09 13.37 10.83 13.83 10.83 10.75 11.21 13.79 12.62 13.54 14.96
73  4 13  8.63  5.75  7.04  4.79  5.46  5.04  8.08  4.25  7.21  7.38  6.58 12.75
73  4 14 10.88  7.38  6.87  5.46  6.58  4.58  8.54  4.42  8.42  7.00  7.25 12.04
73  4 15  7.79  6.63  7.29  4.63  6.63  4.58  6.63  5.96  8.08  6.38  8.12 10.92
73  4 16 10.71  8.50  8.87  6.34  7.04  6.00  8.46  6.96  8.42  8.63  7.96 13.08
73  4 17  9.08  8.92  8.42  5.00  5.29  4.08  8.71  5.04  6.38  7.62  7.92 14.09
73  4 18 13.21 10.46 12.92  8.71  9.67  9.79 12.96  8.79  9.54 12.08 11.00 17.75
73  4 19 11.17 12.58 15.21  7.41 11.04  8.71  9.08  9.83 11.54 13.83 12.42 17.29
73  4 20 15.16 12.38 12.54  8.38 10.63  9.46 12.96  9.46 11.29 14.25 13.67 21.21
73  4 21 16.33 13.46 18.41  8.83 13.21 10.41 11.71 11.17 10.50 12.79 14.17 20.41
73  4 22 13.79 10.96 25.88 10.21  9.87  8.25 14.37  9.25 10.46 12.21 15.59 17.92
73  4 23 14.67 15.41 29.79 11.25 13.46 12.29 20.17 14.33 14.21 17.75 21.21 22.54
73  4 24 16.00 14.00 20.62  8.83 13.50 12.17 15.54 12.42 13.04 12.29 14.88 16.42
73  4 25 10.54  9.25 10.58  3.08  6.87  6.83  5.04  6.34  7.41  4.38 10.41  6.42
73  4 26  4.50  3.58  5.63  2.13  4.33  1.96  3.79  3.29  3.25  2.58  4.58 10.13
73  4 27  4.25  4.96  5.91  2.42  4.50  1.83  1.75  3.75  2.83  3.29  6.54  8.42
73  4 28  8.25 10.79 10.41  4.17  6.08  3.58  5.58  5.83  5.46  4.96  9.83 13.92
73  4 29 14.75 12.96 13.13  5.71 10.63  6.00  6.63  8.33  6.92  4.42  9.59  8.38
73  4 30 12.50 13.50  8.63  6.25 10.08  8.08  8.12  8.38  8.12  6.87 16.62 17.75
73  5  1 11.92  6.38  8.46  4.04  8.00  5.71 10.58  4.88  8.79  6.42  8.17 15.37
73  5  2 12.58 11.04 10.17  4.38  7.29  5.66  7.62  5.54  6.58  3.71  8.83  9.67
73  5  3 16.29 14.09 14.79  9.59 13.21 11.34 11.75 15.09 13.25 12.00 17.33 24.08
73  5  4 14.71  7.17 18.25  8.12 10.83 10.17 12.17  7.29  9.71  9.38  9.38 16.66
73  5  5 12.00 13.59 11.63  6.25 11.08  8.54 10.92  8.29 10.21  8.50 12.08 12.87
73  5  6 13.04 10.67 12.08  6.38 11.71  9.29  9.00  9.54 12.25 10.37 15.46 12.75
73  5  7 22.46 17.08 13.50 11.50 14.83 11.92 12.38 12.17 13.92 13.79 16.17 21.87
73  5  8 15.75 12.54  8.75  8.38 14.37 10.37 12.87 12.08 12.21  9.79 14.71 17.58
73  5  9 16.00 15.00 14.37  8.42 16.38 10.04 14.50 11.92 14.17 11.92 17.79 20.17
73  5 10 21.50 16.38 13.59 12.21 19.29 12.96 17.16 13.54 16.92 15.83 19.04 26.83
73  5 11 11.00 11.00  8.29  7.25 11.63  8.63 11.12 10.29 11.87  9.59 14.09 17.88
73  5 12 16.58 15.75 14.67  8.46 15.12 11.71 14.00 14.42 12.96 13.92 20.54 21.79
73  5 13 13.17 11.12 12.33  5.91  9.38  6.96  7.96  7.00  8.21  9.04  8.96 14.96
73  5 14  5.17  9.54  9.38  3.92  5.58  4.50  3.29  4.17  5.88  6.29  5.66 11.12
73  5 15  9.67  6.58 11.12  3.00  5.33  3.46  4.08  4.04  6.29  2.92  4.67  9.92
73  5 16 19.04 20.54 12.38  7.92 13.96 11.12  9.13 12.21 11.42 11.25 12.71 18.12
73  5 17 21.79 17.88 17.83 11.58 17.37 14.50 14.29 18.50 15.63 16.92 16.79 22.42
73  5 18 15.50 14.46 10.46  6.83 13.33 10.41  9.29 13.08 10.67 10.13 12.96 20.88
73  5 19  9.75  7.08 17.92  6.79  9.54 10.79 13.04 11.17 13.37 11.12 12.04 20.54
73  5 20 10.46 11.34 14.58  7.33 10.75 12.87 12.92 14.37 13.04 13.37 17.67 26.08
73  5 21 13.33  8.79  9.54  6.17 10.25  9.87  6.54 10.29  9.08 10.17 11.83 19.75
73  5 22  9.38  7.83  8.58  6.17  9.46  6.96  8.54  6.04  8.25  7.38  6.17 14.00
73  5 23  8.00  4.92  5.54  2.75  7.41  3.58  4.79  2.13  5.75  5.79  3.21  8.21
73  5 24  6.58  9.96  8.83  3.33  6.13  4.04  5.46  4.21  5.21  3.58  7.50  5.50
73  5 25 11.58 13.50  9.62  6.58 12.33  9.00  4.75  7.83  7.87  6.87 10.71 12.04
73  5 26  6.04  7.79  8.08  4.79  7.33  5.88  5.09  6.58  6.67  5.54  9.25 12.92
73  5 27  9.04  3.54  5.88  1.96  5.04  4.04  2.25  4.12  5.71  4.75  7.87  8.21
73  5 28  3.04  3.83  5.63  2.50  5.83  2.33  4.83  2.33  6.13  4.17  4.21 11.42
73  5 29 11.71  9.96  9.96  3.96  8.50  5.00  2.96  5.75  6.17  3.58  9.08  7.08
73  5 30 11.04 12.08  9.38  6.25 11.12  7.41  9.21  9.17  9.71  8.00 14.37 13.08
73  5 31 18.25 14.29 11.25  7.92 12.46  7.17  8.00  7.71  9.29  9.42 11.92 16.71
73  6  1 14.92 11.34 10.54  5.25 11.21  7.79  8.12  9.54  8.71  9.67 16.46 17.21
73  6  2 14.92 13.79 14.50  6.50 13.92  8.46  8.58  8.17 10.25  7.25 11.87  8.75
73  6  3  9.17  7.41 10.21  5.91 10.34  7.17  6.87  7.79  8.38  7.38 10.13 12.83
73  6  4  3.37  4.08  5.66  2.13  4.08  1.08  3.17  2.04  1.54  1.13  5.29  7.62
73  6  5  3.79  5.21  5.21  1.46  5.63  4.17  3.71  4.63  4.38  2.50 13.37 13.25
73  6  6  5.09  3.13  7.62  3.00  4.21  1.63  3.21  1.79  2.79  0.96  8.92 10.75
73  6  7  4.50  4.25  5.58  2.37  5.66  1.96  1.04  3.21  2.04  1.75  5.25  5.04
73  6  8 11.42  6.79  4.50  3.96  9.42  6.13  6.63  5.79  7.17  4.00 11.12 13.62
73  6  9 12.00 10.54  7.75  8.08 14.88 10.46 14.79 11.75 12.04 10.75 15.25 20.33
73  6 10 12.71  8.42  7.87  6.87 11.79  8.79 10.00  8.46  8.96  8.25 10.88 12.38
73  6 11  9.96  7.96  9.92  4.46 10.21  7.25  9.67  9.33  9.92  7.83 17.37 18.63
73  6 12 16.17 16.75 16.29  9.87 14.83 12.33 13.75 16.33 13.83 15.59 23.13 27.16
73  6 13  9.29  8.17  8.79  6.38 10.34  7.96 11.04  8.92 10.17 11.54 13.17 21.50
73  6 14  7.12 13.25  9.00  5.54  7.96  6.29  5.37  7.41  5.46  5.75 18.05 12.29
73  6 15 10.37 12.58 11.54  7.46 11.17  8.75  8.17  8.58 10.00 10.41 12.83 15.46
73  6 16 12.54 14.96 13.17  7.17 11.92  9.71  9.04 11.71  9.29 11.71 20.30 17.92
73  6 17 11.96 10.25 11.21  5.75 11.25  9.17 11.21  9.83 10.37  8.71 15.21 13.46
73  6 18 10.96 12.71 11.92  5.88  9.92  8.38  7.79 13.08  8.38  9.29 20.25 17.29
73  6 19 16.38 12.62 11.04  7.92 15.75  9.08 10.00 10.13 11.04 11.08 16.62 17.12
73  6 20 14.50  6.54 13.67  7.62 10.17  7.08 10.88  4.17  9.67  8.67  8.83 12.04
73  6 21  6.38  6.96  6.54  1.67  4.75  2.54  3.04  5.71  3.21  2.54 14.67  4.63
73  6 22  6.92  4.46  5.71  3.00  7.00  4.42  2.75  4.54  5.75  4.92 12.87  7.92
73  6 23 10.29  5.04  7.92  4.58  5.71  3.04  4.50  3.04  4.29  3.37  6.50  8.83
73  6 24  6.54  3.21  4.46  1.87  4.79  2.08  2.71  1.46  1.96  2.67  7.21  5.09
73  6 25  4.92  6.58  5.13  1.92  5.66  2.46  2.54  3.79  4.12  4.71  9.25  9.21
73  6 26  3.75  4.67 13.13  3.13  5.54  2.46  3.63  1.42  3.71  2.13  4.21  5.41
73  6 27  4.50  6.29 12.00  2.83  5.58  3.37  2.67  3.00  4.46  3.63  7.17  9.21
73  6 28 14.21  9.87 10.25  3.75  8.29  5.41  5.96  9.75  7.38  7.71 17.41 13.17
73  6 29 18.05 16.50 16.21  8.46 12.92 11.58 13.21 13.88 12.00 13.21 19.21 17.79
73  6 30 19.46 12.42 16.66 13.04 11.25 12.08 12.79  9.83 13.17 15.21 18.05 17.33
73  7  1 14.71  8.17 13.62  9.21  8.50  7.67 10.79  3.63  9.54  8.92  8.67  8.04
73  7  2  8.00 12.17  7.75  5.37  9.83  7.33  6.00  7.79  6.92  6.08 15.50 10.00
73  7  3 11.21  8.75 11.50  8.08  6.00  6.13  9.38  7.50  6.58  7.54 13.75 16.83
73  7  4  4.50  9.83  6.08  3.75  3.58  2.75  3.58  5.21  3.33  4.79 11.67  9.21
73  7  5  6.96 10.04  5.29  4.67  8.96  8.00  5.91  9.29  7.21  9.08 18.84 16.29
73  7  6 16.21 11.21  7.25  6.42 10.04  6.54  6.42  4.04  7.83  8.58  9.33 12.54
73  7  7  6.54  4.71  8.25  4.25  5.75  3.83  4.33  2.92  5.58  5.09  6.83  9.75
73  7  8  4.88  9.13  5.13  3.58  4.21  3.71  4.08  3.96  3.29  3.46 14.50  7.38
73  7  9  8.71  8.46  9.83  3.37  7.87  5.41  5.50  5.83  5.91  6.71 13.13 12.38
73  7 10  5.91  4.96  6.79  4.50  9.50  6.71 10.00  4.63  9.25  5.83 13.00 13.88
73  7 11 13.29  8.04  9.50  5.83 10.58  7.62 10.92  7.50 11.04  9.17 11.00 13.17
73  7 12  5.96  5.91  6.75  2.88  8.25  4.58  5.54  6.25  6.34  4.63 12.92 11.08
73  7 13  6.54  7.41  8.04  3.13  8.12  5.41  5.63  5.00  6.42  5.09  7.92 10.04
73  7 14  4.92  6.63  5.04  2.62  6.08  2.62  5.09  3.25  3.46  2.08  6.17  9.50
73  7 15  8.12  5.75  8.83  3.96  7.67  7.17 11.96  9.33  9.75 11.21 14.21 15.25
73  7 16 10.37 14.37 16.04 11.04 14.92 12.79 17.92 13.88 12.58 15.67 18.50 18.54
73  7 17 15.34 13.21 10.92  7.83 11.92  7.71  7.54 10.25  9.38 10.79 15.12 14.92
73  7 18 12.08  9.08 10.75  4.67  9.96  6.42  6.58  6.96  7.04  5.75 11.38 10.29
73  7 19 13.62 11.67  9.75  8.63 14.83  9.50 12.12 10.41 11.71  9.13 15.25 17.29
73  7 20 11.63  9.50  8.75  5.79 12.21  8.71 10.50  7.71  9.62 10.34 15.59 13.17
73  7 21 16.17 10.17  9.21  6.50 10.79  7.29  8.38  8.87  9.00  9.17 14.37 18.79
73  7 22  7.17  3.33  9.83  4.33  7.54  5.71  8.33  5.71  8.42  6.63 10.17 13.67
73  7 23  5.29  2.83  4.67  3.67  6.00  4.00  7.00  4.38  7.12  5.29  8.17  6.46
73  7 24  1.25  6.00  3.42  0.96  2.33  0.13  1.42  1.13  2.67  1.29  4.33  3.88
73  7 25  9.50  8.71  7.29  3.83  7.00  4.08  4.79  3.42  5.75  6.08  8.25 10.34
73  7 26  9.00  6.25  6.50  4.04  6.83  4.21  6.29  4.21  6.54  7.25  6.21 13.75
73  7 27  5.21  4.67  7.17  3.79  6.04  3.58  4.71  3.58  6.13  7.54  3.58  8.33
73  7 28  5.63  4.21  9.29  3.21  5.41  2.50  2.37  2.83  3.46  2.17  6.21  4.38
73  7 29  4.46  4.88  8.54  2.42  6.29  2.21  2.25  1.96  2.75  2.00  5.37  4.25
73  7 30  8.12  4.71  4.38  2.29  5.58  1.87  2.08  2.21  4.46  3.75  7.92  9.96
73  7 31  5.58  5.46  4.38  3.46  3.17  2.79  3.08  6.50  3.67  5.00 16.46 12.50
73  8  1  7.46 10.17  8.38  3.58  6.00  6.58  5.09  7.29  5.09  5.33 11.79 13.62
73  8  2  4.63  4.79  8.71  4.38  6.71  5.09  5.41  4.33  6.87  5.37  9.33 10.92
73  8  3 12.17  8.08  8.75  6.13 11.46  7.96  7.79  7.50  8.50  9.00 13.33 16.17
73  8  4 16.38 14.88 13.75  7.29 14.12 10.00 11.83  9.04 10.92  9.71 15.34 16.04
73  8  5  7.33  5.71  8.87  5.41  7.38  5.33  8.38  4.67  6.87  8.17 13.54 14.79
73  8  6 17.67 13.62 16.83  9.17 15.21  8.50 11.79  8.33 10.29 10.13 15.29 15.63
73  8  7 15.92 15.37 11.75  7.87 14.67  9.75 12.21 10.46 12.83 10.83 15.67 17.50
73  8  8 12.75 11.83 10.37  5.33  9.33  6.92  7.54  6.50  7.62  6.58 13.54 14.00
73  8  9 18.75 16.42 17.00 10.75 15.63 13.67 15.63 15.29 15.16 15.96 23.33 28.79
73  8 10  6.71  2.88  8.58  3.08  3.54  1.83  3.83  0.71  2.75  1.58  5.46  8.87
73  8 11  5.58  2.46 14.25  2.96  2.29  0.71  2.83  0.92  1.25  1.29  4.79  5.33
73  8 12  4.67  4.71  5.63  3.04  3.46  3.67  3.21  2.37  4.58  5.46  4.38  9.67
73  8 13  5.58  3.21  4.71  2.42  5.71  4.04  3.42  2.29  4.00  2.83  6.34  7.58
73  8 14  7.38  4.04  8.17  1.33  3.92  2.17  2.42  2.13  4.63  3.50  2.42  7.17
73  8 15  6.54  1.54  6.54  1.67  3.29  1.83  2.54  1.92  4.38  4.25  3.58  3.88
73  8 16  5.00  5.04  6.25  2.62  5.37  3.75  4.21  5.00  5.09  4.08 10.92 10.29
73  8 17 11.08  7.67  7.58  4.92  5.88  3.00  5.83  3.96  6.50  5.37  8.67 16.21
73  8 18  5.54  9.42  5.91  2.71  4.58  1.63  3.17  1.54  1.83  1.54  5.50  8.38
73  8 19  7.46  8.71  9.59  3.63  8.83  5.29  3.96  5.21  5.96  2.50  9.71 12.96
73  8 20  2.42  2.00  6.87  2.62  5.88  3.58  7.17  3.13  5.21  5.88  9.71 13.88
73  8 21  6.75  6.04  8.46  3.04  6.75  4.29  7.71  7.00  7.50  6.08  8.58 14.09
73  8 22  7.17  8.38  9.29  5.21  7.25  5.09  5.91  4.12  4.96  5.13  9.21 13.00
73  8 23  2.54  2.25  5.13  1.75  4.29  0.87  2.25  1.04  1.50  1.21  5.33  4.46
73  8 24  3.88  6.13  3.54  1.33  4.67  1.08  1.38  1.38  1.96  2.17  5.71  5.13
73  8 25  3.29  4.79  4.54  1.21  6.17  1.58  0.71  3.29  1.75  1.58  6.79  8.12
73  8 26  5.46  7.29  6.79  4.04  5.21  3.21  3.21  2.00  3.54  4.25  9.83  5.46
73  8 27 16.33  9.67  9.79  5.88 10.37  5.50  2.92  4.04  6.08  5.41 10.75 13.42
73  8 28  9.21  7.79  7.83  2.58  5.04  2.46  3.67  5.63  3.17  3.75 14.79  8.92
73  8 29 14.17 12.12 10.08  6.04 10.63  6.21  5.75  6.75  7.38  6.29 13.79 15.79
73  8 30 12.50 11.21  9.25  6.42 11.04  7.21 10.41  7.54  8.87  8.33 14.21 17.58
73  8 31 15.29 15.71 15.71  7.87 19.00 11.87 15.41 15.00 14.29 14.54 24.25 24.54
73  9  1 12.96 11.00 11.63  7.38 13.46  9.17 11.96  9.83 12.54 10.67 18.91 23.87
73  9  2 12.08 13.67 11.25  4.92 10.17  5.79  5.04  3.58  5.58  5.13 10.54 17.08
73  9  3 14.12 15.21 14.71  6.17  8.12  6.21  3.71  4.92  5.41  3.04  5.50  6.50
73  9  4  6.34 12.38  8.54  5.58  9.38  7.21  6.13 10.46  7.71  9.54 12.29  7.21
73  9  5  4.54  8.87  5.96  1.96  4.92  3.37  2.83  4.88  3.37  2.25 14.09  9.50
73  9  6  8.96 10.88 10.58  4.42  8.29  6.71  5.63 10.79  7.21  8.04 19.58 18.12
73  9  7  3.88  9.92  7.25  1.79  5.17  3.13  4.92  6.25  4.29  6.00 16.38 13.70
73  9  8  8.50  3.83  6.87  1.04  5.37  1.83  1.83  1.25  2.83  1.79  9.50  5.96
73  9  9  5.25  0.83 11.83  1.92  3.17  1.42  2.04  2.46  2.88  3.00  9.42  6.83
73  9 10  9.46  1.75 15.50  3.25  6.08  5.66  6.79  4.29  6.63  3.50  8.08  9.92
73  9 11 10.92 11.08  6.50  2.79  8.79  2.54  4.88  4.50  3.96  3.21  6.08  8.92
73  9 12 11.71 11.50 10.41  4.12  9.33  4.96  4.04  7.17  5.88  4.42  8.50  6.92
73  9 13 14.92 10.34 15.96  6.21  8.67  6.71 10.17  9.67  7.75  4.71  9.67 11.42
73  9 14 17.12 13.04 14.58  5.75  9.87  7.83  5.00 10.17  8.92  7.04 10.79 16.79
73  9 15 16.04 14.12 11.21  6.83 14.71  9.79  6.79 12.75 10.04  7.54 14.83 17.12
73  9 16 11.50  7.46 13.59  5.79  6.25  6.25  6.04  7.04  7.67  6.21 10.83 12.50
73  9 17  9.83 10.00  9.46  2.54  9.33  6.00  8.42  7.41  7.17  6.00 14.96 12.50
73  9 18 17.04 11.54 17.79  4.42  9.25  5.00  6.25  4.08  4.46  2.96  8.29 10.34
73  9 19  6.04  3.58  7.75  3.71  3.00  2.75  6.29  3.67  4.79  4.04  7.21 10.58
73  9 20  5.13  6.79  9.42  3.75  5.71  2.54  2.96  3.92  3.63  2.96  6.17  8.54
73  9 21 11.12 10.75 10.88  5.54  8.42  6.67  9.17  7.04  8.25  6.00 12.50 11.87
73  9 22 16.83 15.67 14.75  8.50 11.58  8.21 11.71  8.29 10.13  8.29 15.54 19.38
73  9 23  8.79  7.17 10.92  4.75  6.38  2.54  6.25  2.54  4.67  4.58  7.79 10.88
73  9 24 12.33 13.25 10.00  3.79  9.25  5.17  4.12  7.29  5.13  4.33 12.67 16.96
73  9 25  8.87 10.37  9.00  2.79  7.00  2.67  5.66  5.79  4.04  4.42 13.62 12.67
73  9 26 10.83  9.13 11.08  5.79  8.92  5.71  8.12  5.66  6.87  6.79 13.21 16.42
73  9 27 16.62 18.91 14.54  9.21 18.34 11.04 14.75 13.96 13.00 13.67 19.08 24.92
73  9 28 16.21 23.21 13.21  9.79 17.71  9.08 16.42 11.00 11.21 11.63 17.79 22.08
73  9 29 22.88 20.04 16.71 12.79 16.33  9.79 13.50 13.46 12.62 12.17 19.55 29.29
73  9 30 18.16 12.62 17.16  8.54 10.04  6.17 10.17  7.33  8.71  9.42 11.12 20.21
73 10  1 10.08  8.38  8.21  3.42  6.08  2.46  6.21  4.46  4.33  5.46  8.08 13.33
73 10  2  8.33  5.96 12.83  5.04  5.46  2.17  3.58  3.50  3.75  4.29  3.88  6.04
73 10  3 10.92  6.13 19.87  6.38  8.00  6.21  7.17  5.83  6.50  4.08  8.63  4.88
73 10  4 11.42  7.67 12.42  4.29  7.33  4.79  3.88  6.96  5.63  5.13  7.62 13.88
73 10  5  8.75  3.46 11.42  3.71  6.17  4.67  6.38  5.41  7.17  5.33  5.09 10.79
73 10  6 13.67  4.67  9.33  4.29  7.54  3.04  4.25  3.29  2.96  3.75  4.54  9.13
73 10  7  5.75  5.46  6.17  2.25  5.37  2.29  3.00  3.96  3.71  3.83  9.50 10.79
73 10  8 12.33 12.17 11.67  5.37  9.00  5.79  7.17  6.42  6.34  6.38 11.42 15.54
73 10  9 10.67 10.50 12.04  4.50  9.71  4.38  5.09  3.83  6.13  5.29  8.25 14.12
73 10 10 10.34 11.08 15.79  5.17 10.46  7.79  6.96  9.00  7.33  7.75 13.04 17.75
73 10 11 16.25 18.96 18.58  5.79 11.38  8.25  9.92 12.08  9.00  6.63 12.17 15.04
73 10 12 21.59 22.25 22.63  9.00 19.38 11.75 12.62 14.67 10.50  8.17 16.21 18.21
73 10 13 17.04 12.62 17.62  6.83 11.38  5.88  9.42 12.83  9.38  9.67 14.33 20.75
73 10 14 13.17 10.34  8.50  2.42  7.62  4.50  2.58 10.04  5.17  6.13 12.00 15.83
73 10 15 10.63 10.88 14.00  4.25  8.75  6.04 10.25 10.83  8.33  9.71 11.96 16.21
