time,video_title,type,comment,video_id,Sentiment_Score_Trans,Translated_Comment
2022-08-28,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@Wang DD 花旗是全球戰略同事撤出13個國家好嗎... 又不識單單退出台灣,HcGkDrDAm08,1,Wang DD Citi is a global strategic colleague withdrawn from 13 countries.
2022-08-20,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,花旗又沒撤<br>87<br>至於飯店業單純是資金不願投入<br>也沒廣告推銷<br>玩的方式永遠是舊樓重新裝潢規模又小<br>定價也沒比較便宜<br>服務跟餐點也普普<br>再笨也知道去住新蓋好的<br>設施多 餐點自助式多樣化<br>好不好吃則是其次<br>光這三點就已經打趴一堆業者<br>畢竟大部份人都是視覺膚淺的生物,HcGkDrDAm08,1,"Citi has not withdrawn BR87br. As for the hotel industry, it is simply funds and unwilling to invest BR or advertising without advertising.Knowing that going to live a newly -covered BR facility, more self -service types of self -service diversified BR is good or bad, which is the second three points of BR light."
2022-08-11,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@Wang DD 花旗是因為全球策略，韓國、日本、澳洲等等個金業務都暫停，企金會正常運作，發表前先了解一下來龍去脈！,HcGkDrDAm08,1,"Wang DD Citi is because global strategies, South Korea, Japan, Australia, and other gold businesses, etc., and learn about the ins and outs of the Dragon before the normal operation of the enterprise gold will be suspended."
2022-08-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@Wang DD 花旗離開是個金 企金還在服務吧,HcGkDrDAm08,3,"Wang DD Citi is still serving the gold enterprise and gold, right?"
2022-08-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@OOQJK173 他是說火車站那邊吧(彰化人沒敢XD,HcGkDrDAm08,1,"Ooqjk173 He said that the road from the railway station, Changhua people dare not dare XD"
2022-08-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@小新郭 痾，當你建太多飯店沒人住，那才是問題QAQ,HcGkDrDAm08,1,"Xiaoxin Guozhang, you build too many restaurants, no one lives, then the problem is the problem QAQ"
2022-08-08,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@小新郭 你有點膨脹了，你可以去查查泰國外資飯店有多少，外資銀行有多少，說真的台灣已經很少外資了。,HcGkDrDAm08,3,"Xiaoxin Guo, you are a bit inflated. You can check how many foreign banks have foreign banks in Thailand."
2022-08-08,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@Wang DD 真假，誠品退出台灣了?,HcGkDrDAm08,1,Wang dd true and false Eslite withdraw from Taiwan
2022-08-07,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@小新郭 想太多 <br>本來就是 有的蓋 有的倒 這有捨麼好奇怪 <br>不是講了? 沒在看?<br> <br>消費力驚人 倒是沒有 ....... 本來就是金流流動的方向不同而已<br>就跟實體店不好 轉向電商 一樣 <br><br>誠品還不是收了 ...<br><br>東區收一遍 但換個地方做而已,HcGkDrDAm08,3,"Xiaoxin Guo thinks too much BR is originally covered with it, but there is a strange way. It ’s strange that BR is not talking about BR BR.E -commerce, like BRBR Eslite, has not received the BRBR East District, but it is just a place to do it."
2022-08-07,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@Wang DD 你才想太多，花旗也拿出來講，我看到附近飯店就是一直蓋起來，有外商投資跟本土的,HcGkDrDAm08,2,"Wang DD, you just want to take it out too much. I also saw that I saw that the nearby restaurants have always been built with foreign investment and local."
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,你想太多了<br>花旗就離開了<br>沒捨麼特別驚人... <br>就純粹只是商場上 賺的繼續待 虧損的離<br>如此而已,HcGkDrDAm08,3,"If you think too much, BR Citi leaves the BR, not so amazing. It ’s so amazing that it’ s just that it ’s just that you have earned to losing money from BR."
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,就是藉由廣大中國市場先削價競爭...再到資本市場籌資圈錢...然後就是一連串的營收衰退和掏空計畫...<br>跟什麼很像哦..???<br><br>就跟星宇航空2016成立至今少說虧了半個資本額...還送件櫃買中心準備興櫃籌資...櫃買中心還跟他說連連虧損也沒關係...因為我們政商關係很好...保證準時興櫃買賣再吭一波散戶吧...,HcGkDrDAm08,2,It is through the majority of Chinese markets to cut prices to compete to the capital market to raise money for capital markets. Then there is a series of revenue recession and hollowing plans.The amount of the delivery cabinet buying center is preparing to raise the cabinet fund raising cabinet also told him that the loss of losses does not matter because our political and business relationship is good to ensure that it is on time to buy and sell.
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,其實光看蝦皮的資本就知道這是中資，而燒錢的中資就是負有共黨給的任務才能夠燒錢。<br>蝦皮的任務應該是收集台灣的個資，其他各國的只是附帶任務，<br>目前為止，蝦皮在執行黨的任務上，是很成功的。,HcGkDrDAm08,4,"In fact, the capital of seeing shrimp skin knows that this is Chinese capital and the Chinese capital that burns money is the task of burning money BR shrimp skin to collect the tasks of the Communist Party.Shrimp skin is very successful in performing the party's task"
2022-08-17,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,😮,HcGkDrDAm08,0,Translation Error
2022-08-12,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@BeVEnMaiR 可是這樣一直在打折在灑錢是會賠錢的。其實，當聽到蝦皮台灣是賺錢的時候，我是很懷疑的。我覺得是利用做帳，把在台灣的虧損轉移到別國去。只要台灣的活下去就能對黨有交代，其他各國的倒光也沒關係。,HcGkDrDAm08,1,"Bevenmair is so discounted that I have been discounted when I will lose money. In fact, when I heard that Shrimi Taiwan is making money, I think I think I can use the losses in Taiwan to transfer the losses in Taiwan.It doesn't matter to the party to explain to the party to explain other countries"
2022-08-12,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,MOMO跟PCHOME這類的折價都需要自己去跟 自己去刷新 然後限制都不少<br>蝦皮就是每個月等85折88折...能用的範圍也大<br>MOMO或PC如果敢這樣改 我相信應該不少人會馬上把蝦皮丟了,HcGkDrDAm08,2,Both the discounts such as MOMO and PCHOME need to refresh themselves and limit themselves. There are many BR shrimp skins that can be used for 85 % off for 85 % per month.Will lose the shrimp skin immediately
2022-08-12,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@gal 雖然很想大聲斥責 但是那個85折券用來買好幾千到破萬的商品 實在太好用 = =,HcGkDrDAm08,2,"Although GAL wants to rebuke loud, the 85 % discount coupons are used to buy thousands to break 10,000 products. It is too easy to use"
2022-08-10,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,一來燒幾十億 錢哪來 共產黨洗錢吧,HcGkDrDAm08,1,Where will the billion -dollar money come to the Communist Party?
2022-08-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@someone 個資被賣的很兇這個光看詐騙.廣告等的簡訊電話增長就可以知道了,HcGkDrDAm08,1,Someone's personal capital is sold very fiercely.
2022-08-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@someone 以前好像有家蟈民黨黨營的資訊公司、專門承包公家機關的資訊業務再轉包到中國製作、所以這次因裴洛西訪台、一連串的網路慘遭中國駭客入侵不是沒有原因的。,HcGkDrDAm08,3,The information company of the Someone seems to have the information business of the information company of the Democratic Party ’s party camp.
2022-08-07,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@gal 不是有些，是已經是大多數了,HcGkDrDAm08,2,GAL is not some is already the majority
2022-08-07,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,光是政府把資訊業處外包又被轉包，個資恐怕早就......,HcGkDrDAm08,1,I am afraid that the government will be outsourced the information industry and will be transferred to personal capital.
2022-08-07,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,台灣有些人只要便宜、方便，對中資超沒戒心也不在意,HcGkDrDAm08,3,Some people in Taiwan just need to be cheap and convenient for Chinese capital to be unwilling or not.
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,打爆臉真的很爽,HcGkDrDAm08,5,It's really cool
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,中國水很深，誰想賺錢，就要想付出。付給誰，進水就知道。,HcGkDrDAm08,2,"Chinese water is very deep, who wants to make money if you want to make money."
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,"那種迷信大人口的廠商其實就跟只要看到大胸部就不會思考的男人一樣.<br>其他什麼條件都不到,說穿了就是迷信.<br>除了量,還要看質啊.唉.",HcGkDrDAm08,3,The kind of manufacturer with a large population is actually like a man who does n’t think about as long as you see a big breast. Other conditions do n’t say that you do n’t have any other conditions.
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,3C 我只敢買Pchome的 蝦皮買買拖鞋衣服還行,HcGkDrDAm08,5,3C I only dare to buy PCHOME's shrimp skin to buy slippers and clothes
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,pchome問題在東西比較少 常找不到要的 不然24小時真的很棒 最常用,HcGkDrDAm08,3,"The pchome problem is relatively small if things are relatively small, otherwise 24 hours are really great, the most commonly used"
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,pchome董事長: 我薪資會變0<br>內心OS: 但我獎金會變多,HcGkDrDAm08,3,"Chairman pchome, my salary will become 0br inner OS, but my bonus will become more"
2022-08-06,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,被共產黨帶賽 中國人民有夠倒楣 有世界亂源共產黨 讓中國人列為世界不受歡迎的人民,HcGkDrDAm08,3,The Chinese people have been led by the Communist Party.
2022-08-05,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,潮水退了，誰沒穿褲子一眼瞭然<br>用來用去還是PC-HOME用的最順手，網頁設計也比較好用<br>更別說比起對產品的信心，我更相信PC-HOME&gt;蝦皮,HcGkDrDAm08,2,"Who does n’t wear pants at a glance at the tide? At first glance, the most hand -handed web design for PCHOME is better to use BR, let alone BR, let ’s better believe that PCHOMEGT shrimp skin is better."
2022-09-12,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,PChome+1,HcGkDrDAm08,5,Pchome1
2022-08-09,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,momo更強,HcGkDrDAm08,3,MOMO is stronger
2022-08-05,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,PChome要不是靠政府保護，早就該倒了，這種傲大自慢的公司，沒有存在的價值。,HcGkDrDAm08,1,"If PCHOME has not rely on government protection, it should have fallen into this proud and slow company that has no existence value."
2022-08-05,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,瞎皮就是都賣中國貨，他也是騰訊的，進中國賣自己家就買的到的產品？台灣之所以成長是還沒嚐到爛貨的浪費，還在貪圖廉價的感受，那些退出的不外乎感受看清，甚至疫情產生厭惡,HcGkDrDAm08,1,Blind skin is that they all sell Chinese goods. He is also a product that Tencent ’s products you bought in China to sell your own home.Even the epidemic has disgust
2022-08-05,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,半年後它退出市場～～～，然後俺買下改稱A+～～，是台灣的公司！寫一個有關shoopee未來的故事劇本！,HcGkDrDAm08,1,"After half a year, it exited the market and bought a company that renamed A as a company in Taiwan to write a story script about ShoPee's future."
2022-08-05,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,蝦皮母公司的現狀，就是中國的縮影,HcGkDrDAm08,5,The status quo of the parent company of shrimp skin is the epitome of China
2022-08-05,台灣pchome快掛，印度殺死蝦皮？shopee股,comment,Pc家的介面跟價格都不行 能存活到現在已經算厲害了,HcGkDrDAm08,4,The interface and price of the PC family can survive until now.
2022-08-30,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,公司 和政府，PC家比較友善,HcGkDrDAm08,3,The company and the government PC are more friendly
2022-08-12,台灣pchome快掛，印度殺死蝦皮？shopee股,reply,@Chin Lin 這兩家的折價券都沒有蝦皮好用...<br>他們如果能跟上那個好用的85折88折9折券 (主要是使用範圍大)<br>蝦皮就可以丟了...<br><br>PC跟MOMO要在那邊蹲著 等特定物品折價 實在太麻煩了,HcGkDrDAm08,2,"The two discount coupons of Chin Lin have no shrimp skin. BR. If they can keep up with the useful 85 % discount, 10 % off, 10 % off coupons, they can be lost by large BR shrimp skin.The discount of specific items is too troublesome"
